Internal_ID,Internal_Variant_ID,Brand,FC_Title_Short,US_Title_Short,SKU,Visible,Stock_Disable_Sold_Out,Score,Priorité,Type de correction,Erreurs critiques,Erreurs majeures,Erreurs mineures,Alertes catalogue
66936331,!ID:113176076,PAUL MITCHELL,Smooth | Super Smooth Shampooing,Smooth | Super Smooth Shampoo,,Y,N,100,Conforme,,,,,
67337357,!ID:113178546,PAUL MITCHELL,Smooth | Gloss Drops (75ml/2.5oz),Smooth | Gloss Drops (75ml/2.5oz),,N,N,100,Conforme,,,,,Produit invisible — vérifier si volontaire
67337460,!ID:113178702,PAUL MITCHELL,Smooth | Straigth Works (150ml/5.1oz),Smooth | Straigth Works (150ml/5.1oz),,N,N,100,Conforme,,,,,Produit invisible — vérifier si volontaire
67337730,!ID:113179243,PAUL MITCHELL,Blonde | Platinum Plus Gouttes Neutralisantes Violettes (25ml/0.85oz),Blonde | Platinum Plus Violet Toning Drops (25ml/0.85oz),,Y,N,100,Conforme,,,,,
67337849,!ID:113179421,PAUL MITCHELL,Blonde | Platinum Plus Shampooing Violet Foncé,Blonde | Platinum Plus Deep Violet Shampoo,,Y,N,100,Conforme,,,,,
67338075,!ID:113179839,PAUL MITCHELL,Blonde | Forever Blonde Shampooing,Blonde | Forever Blonde Shampoo,,Y,N,100,Conforme,,,,,
67338075,!ID:113179909,PAUL MITCHELL,Blonde | Forever Blonde Shampooing,Blonde | Forever Blonde Shampoo,,Y,N,100,Conforme,,,,,
67338218,!ID:113180159,PAUL MITCHELL,Blonde | Forever Blonde Après-Shampooing,Blonde | Forever Blonde Conditioner,,Y,N,100,Conforme,,,,,
67338218,!ID:113180327,PAUL MITCHELL,Blonde | Forever Blonde Après-Shampooing,Blonde | Forever Blonde Conditioner,,Y,N,100,Conforme,,,,,
67338400,!ID:113180558,PAUL MITCHELL,Blonde | Forever Blonde Spray de Soin Sans Rinçage (150ml/5.1oz),Blonde | Forever Blonde Leave-In Treatment Spray (150ml/5.1oz),,Y,N,100,Conforme,,,,,
67338878,!ID:113181420,PAUL MITCHELL,Blonde | Platinum Blonde Après-Shampooing Violet,Blonde | Platinum Blonde Violet Conditioner,,Y,N,100,Conforme,,,,,
67338878,!ID:113181592,PAUL MITCHELL,Blonde | Platinum Blonde Après-Shampooing Violet,Blonde | Platinum Blonde Violet Conditioner,,Y,N,100,Conforme,,,,,
67339566,!ID:113182782,PAUL MITCHELL,Classic | Awapuhi Après-Shampooing,Classic | Awapuhi Conditioner,,Y,N,100,Conforme,,,,,
67339936,!ID:113183533,PAUL MITCHELL,Kids | Baby Don't Cry Shampooing Sans Larmes,Kids | Baby Don't Cry TearLess Shampoo,,N,N,100,Conforme,,,,,Produit invisible — vérifier si volontaire
67339936,!ID:113183664,PAUL MITCHELL,Kids | Baby Don't Cry Shampooing Sans Larmes,Kids | Baby Don't Cry TearLess Shampoo,,N,N,100,Conforme,,,,,Produit invisible — vérifier si volontaire
67340189,!ID:113184038,PAUL MITCHELL,Kids | Taming Spray,Kids | Taming Spray,,N,N,100,Conforme,,,,,Produit invisible — vérifier si volontaire
67340618,!ID:113184822,PAUL MITCHELL,Firm Hold | Super Clean Sculpting Gel,Firm Hold | Super Clean Sculpting Gel,,N,N,100,Conforme,,,,,Produit invisible — vérifier si volontaire
67340618,!ID:113184996,PAUL MITCHELL,Firm Hold | Super Clean Sculpting Gel,Firm Hold | Super Clean Sculpting Gel,,N,N,100,Conforme,,,,,Produit invisible — vérifier si volontaire
67341078,!ID:113185869,PAUL MITCHELL,Firm Hold | Dry Wax (50g/1.8oz),Firm Hold | Dry Wax (50g/1.8oz),,N,N,100,Conforme,,,,,Produit invisible — vérifier si volontaire
67349211,!ID:113198117,PAUL MITCHELL,Curl | Round Trip | Sérum Définissant (150ml/5.1oz),Curl | Round Trip | Defining Serum (150ml/5.1oz),,N,N,100,Conforme,,,,,Produit invisible — vérifier si volontaire
67349394,!ID:113198398,PAUL MITCHELL,Flexible Hold | Re-Works (150ml/5.1oz),Flexible Hold | Re-Works (150ml/5.1oz),,N,N,100,Conforme,,,,,Produit invisible — vérifier si volontaire
67353958,!ID:113206110,PAUL MITCHELL,Curl | Quick Slip (150ml/5.1oz),Curl | Quick Slip (150ml/5.1oz),,N,N,100,Conforme,,,,,Produit invisible — vérifier si volontaire
67371753,!ID:113230871,PAUL MITCHELL,Curl | Twirl Around (150ml/5.1oz),Curl | Twirl Around (150ml/5.1oz),,Y,N,100,Conforme,,,,,
67383976,!ID:113247868,PAUL MITCHELL,Curl | Full Circle (150ml/5.1oz),Curl | Full Circle (150ml/5.1oz),,Y,N,100,Conforme,,,,,
67386188,!ID:113252099,PAUL MITCHELL,Tea Tree Special | Traitement Pour Cheveux Et Cuir Chevelu (150ml/5.1oz),Tea Tree Special | Hair And Scalp Treatment (150ml/5.1oz),,Y,N,100,Conforme,,,,,
67386508,!ID:113252691,PAUL MITCHELL,Tea Tree Special Color | Après-Shampooing Protection Couleur,Tea Tree Special Color | Color Protecting Conditioner,,Y,N,100,Conforme,,,,,
67386508,!ID:113252741,PAUL MITCHELL,Tea Tree Special Color | Après-Shampooing Protection Couleur,Tea Tree Special Color | Color Protecting Conditioner,,Y,N,100,Conforme,,,,,
67386664,!ID:113252927,PAUL MITCHELL,Tea Tree Special Color | Shampooing Protection Couleur,Tea Tree Special Color | Color Protecting Shampoo,,Y,N,100,Conforme,,,,,
67386664,!ID:113252974,PAUL MITCHELL,Tea Tree Special Color | Shampooing Protection Couleur,Tea Tree Special Color | Color Protecting Shampoo,,Y,N,100,Conforme,,,,,
67386894,!ID:113253271,PAUL MITCHELL,Tea Tree Special | Hair & Body Moisturizer | Après-Shampooing Sans Rinçage Hydratant,Tea Tree Special | Hair & Body Moisturizer | Leave-In Conditioner,,Y,N,95,Action requise,Titre à corriger,,Marque présente dans un titre,,
67387014,!ID:113253450,PAUL MITCHELL,Tea Tree Special | Crème Modelante (85g/3oz),Tea Tree Special | Shaping Cream (85g/3oz),,Y,N,100,Conforme,,,,,
67387183,!ID:113253740,PAUL MITCHELL,Tea Tree Special | Gel Coiffant (150ml/5.1oz),Tea Tree Special | Styling Gel (150ml/5.1oz),,Y,N,100,Conforme,,,,,
67387372,!ID:113254104,PAUL MITCHELL,Tea Tree Special | Gel de Rasage (200ml/198g/7oz),Tea Tree Special | Shave Gel (200ml/198g/7oz),,Y,N,100,Conforme,,,,,
67387450,!ID:113254257,PAUL MITCHELL,Tea Tree Special | Pommade Coiffante (85g/3oz),Tea Tree Special | Grooming Pomade (85g/3oz),,Y,N,100,Conforme,,,,,
36771674,!ID:113310135,SHU UEMURA,Ultimate Reset | Soin Réparation Extrême 250 ml (8 fl. oz),Ultimate Reset | Extreme Repair Conditioner 250 ml (8 fl. oz),,Y,Y,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,Produit visible avec backorder désactivé — à vérifier
36771664,!ID:113310145,SHU UEMURA,Ultimate Reset | Shampooing Réparation Extrême 300 ml (10 fl. oz),Ultimate Reset | Extreme Repair Shampoo 300 ml (10 fl. oz),,Y,Y,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,Produit visible avec backorder désactivé — à vérifier
67429566,!ID:113326341,L'ANZA,Healing Moisture | Shampooing,Healing Moisture | Shampoo,,Y,N,100,Conforme,,,,,
67429791,!ID:113327040,MOROCCANOIL,Style | Poudre Texture et Volume 8g / 0.28 oz,Style | Texture & Volume Powder 8g / 0.28 oz,,Y,N,100,Conforme,,,,,
67430048,!ID:113327607,SHU UEMURA,ESSENCE ABSOLUE | Sérum de Nuit Nourrissant pour Cheveux,ESSENCE ABSOLUE | Nourishing Overnight Hair Serum,,N,N,38,Critique,Contenu à créer | SEO à corriger,FC description courte manquante | US description courte manquante | FC description longue manquante | US description longue manquante,FC meta description manquante | US meta description manquante,FR meta description manquante,Produit invisible — vérifier si volontaire
67430048,!ID:113328056,SHU UEMURA,ESSENCE ABSOLUE | Sérum de Nuit Nourrissant pour Cheveux,ESSENCE ABSOLUE | Nourishing Overnight Hair Serum,,N,Y,38,Critique,Contenu à créer | SEO à corriger,FC description courte manquante | US description courte manquante | FC description longue manquante | US description longue manquante,FC meta description manquante | US meta description manquante,FR meta description manquante,Produit invisible — vérifier si volontaire
67430400,!ID:113328350,SHU UEMURA,Essence Absolue | Huile Nourrissante Protectrice pour Cheveux,Essence Absolue | Nourishing Protecttive Hair Oil,,N,N,38,Critique,Contenu à créer | SEO à corriger,FC description courte manquante | US description courte manquante | FC description longue manquante | US description longue manquante,FC meta description manquante | US meta description manquante,FR meta description manquante,Produit invisible — vérifier si volontaire
67430400,!ID:113328377,SHU UEMURA,Essence Absolue | Huile Nourrissante Protectrice pour Cheveux,Essence Absolue | Nourishing Protecttive Hair Oil,,N,N,38,Critique,Contenu à créer | SEO à corriger,FC description courte manquante | US description courte manquante | FC description longue manquante | US description longue manquante,FC meta description manquante | US meta description manquante,FR meta description manquante,Produit invisible — vérifier si volontaire
67269046,!ID:113329125,PAUL MITCHELL,Tea Tree Lavender Mint | Après-Shampooing Hydratant Apaisant,Tea Tree Lavender Mint | Moisturizing Conditioner,,Y,N,100,Conforme,,,,,
67431229,!ID:113329973,BIOLAGE Professional Hair Spa,Hydra Source | Soin Sans Rinçage Quotidien,Hydra Source | Daily Leave-in Tonic,,Y,N,100,Conforme,,,,,
67431729,!ID:113330893,BAIN DE TERRE,Stay N' Shape,Stay N' Shape,,Y,N,100,Conforme,,,,,
67433212,!ID:113333889,PAUL MITCHELL,Tea Tree | Lavender Mint | Curl Refresh Foam (200ml/6.8oz),Tea Tree | Lavender Mint | Curl Refresh Foam (200ml/6.8oz),,Y,N,100,Conforme,,,,,
67433410,!ID:113334290,PAUL MITCHELL,Tea Tree | Lavender Mint | Deep Conditioning Mineral Hair Mask (150ml/5.1oz),Tea Tree | Lavender Mint | Deep Conditioning Mineral Hair Mask (150ml/5.1oz),,Y,N,100,Conforme,,,,,
67433764,!ID:113334818,PAUL MITCHELL,Tea Tree | Lavender Mint | Defining Gel (200ml/6.8oz),Tea Tree | Lavender Mint | Defining Gel (200ml/6.8oz),,Y,N,100,Conforme,,,,,
67433959,!ID:113335147,PAUL MITCHELL,Tea Tree | Lavender Mint | Moisture Milk Leave-In Conditioner (100ml/3.4oz),Tea Tree | Lavender Mint | Moisture Milk Leave-In Conditioner (100ml/3.4oz),,Y,N,100,Conforme,,,,,
67434088,!ID:113335411,PAUL MITCHELL,Tea Tree | Lavender Mint | Moisturizing Cowash (500ml/16.9oz),Tea Tree | Lavender Mint | Moisturizing Cowash (500ml/16.9oz),,Y,N,100,Conforme,,,,,
67434217,!ID:113335658,PAUL MITCHELL,Tea Tree | Lavender Mint | Nourishing Oil (50ml/1.7oz),Tea Tree | Lavender Mint | Nourishing Oil (50ml/1.7oz),,Y,N,100,Conforme,,,,,
67434359,!ID:113335959,PAUL MITCHELL,Tea Tree | Lavender Mint | Overnight Moisture Therapy (100ml/3.4oz),Tea Tree | Lavender Mint | Overnight Moisture Therapy (100ml/3.4oz),,Y,N,100,Conforme,,,,,
67434651,!ID:113336391,PAUL MITCHELL,Tea Tree | Lavender Mint | Taming Cream (100ml/3.4oz),Tea Tree | Lavender Mint | Taming Cream (100ml/3.4oz),,Y,N,100,Conforme,,,,,
67434990,!ID:113336984,PAUL MITCHELL,Tea Tree | Lemon Sage | Thickening Shampoo,Tea Tree | Lemon Sage | Thickening Shampoo,,Y,N,100,Conforme,,,,,
67434990,!ID:113337147,PAUL MITCHELL,Tea Tree | Lemon Sage | Thickening Shampoo,Tea Tree | Lemon Sage | Thickening Shampoo,,Y,N,100,Conforme,,,,,
67435325,!ID:113337476,PAUL MITCHELL,Tea Tree | Lemon Sage | Thickening Conditioner,Tea Tree | Lemon Sage | Thickening Conditioner,,Y,N,100,Conforme,,,,,
67435325,!ID:113337620,PAUL MITCHELL,Tea Tree | Lemon Sage | Thickening Conditioner,Tea Tree | Lemon Sage | Thickening Conditioner,,Y,N,100,Conforme,,,,,
67462557,!ID:113386634,REDKEN,Color Gloss | Naked Gloss Huile De Brillance Légère,Color Gloss | Naked Gloss Lightweight Shine Oil,,Y,N,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,
67534576,!ID:113508622,BALMAIN Paris,Gel de coiffage fixation forte (100 ml / 3.38 oz),Styling gel maximum hold (100 ml / 3.38 oz),,S,Y,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,Visible lorsque disponible — configuration normale
67534616,!ID:113508696,BALMAIN Paris,Homme signature | Huile de soin pour la barbe (30 ml / 1 oz),Homme signature | Beard oil (30 ml / 1 oz),,S,Y,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,Visible lorsque disponible — configuration normale
67534625,!ID:113508708,BALMAIN Paris,Homme signature | Gommage du cuir chevelu (100 g / 3.52 oz),Homme signature | Scalp scrub (100 g / 3.52 oz),,S,Y,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,Visible lorsque disponible — configuration normale
67534641,!ID:113508751,BALMAIN Paris,Homme signature | Gel moussant pour le corps et les cheveux,Homme signature | Hair & body wash,,S,Y,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,Visible lorsque disponible — configuration normale
67534656,!ID:113508807,BALMAIN Paris,Homme signature | Parfum cheveux (100 ml / 3.38 oz),Homme signature | Hair perfume (100 ml / 3.38 oz),,S,Y,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,Visible lorsque disponible — configuration normale
67534679,!ID:113508937,BALMAIN Paris,Homme signature | Shampooing densifiant,Homme signature | Bodyfying shampoo,,S,Y,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,Visible lorsque disponible — configuration normale
67534702,!ID:113508962,BALMAIN Paris,Homme signature | Après-shampooing densifiant,Homme signature | Bodyfying conditioner,,S,Y,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,Visible lorsque disponible — configuration normale
67534722,!ID:113508981,BALMAIN Paris,Homme signature | Soin activateur du cuir chevelu (50 ml / 1.69 oz),Homme signature | Activating scalp treatment (50 ml / 1.69 oz),,S,Y,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,Visible lorsque disponible — configuration normale
67534729,!ID:113509007,BALMAIN Paris,Homme signature | Cire sculptante (100 ml / 3.38 oz),Homme signature | Sculpting wax (100 ml / 3.38 oz),,S,Y,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,Visible lorsque disponible — configuration normale
67534814,!ID:113509112,BALMAIN Paris,Homme signature | Gel coiffant tenue moyenne,Homme signature | Styling gel medium,,S,Y,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,Visible lorsque disponible — configuration normale
67534984,!ID:113509406,ALFAPARF Milano,Semi di Lino Reconstruction | Shampooing Délicat Restructant,Semi di Lino | Reconstruction | Reparative Low Shampoo,,Y,Y,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,Produit visible avec backorder désactivé — à vérifier
67534984,!ID:113509418,ALFAPARF Milano,Semi di Lino Reconstruction | Shampooing Délicat Restructant,Semi di Lino | Reconstruction | Reparative Low Shampoo,,Y,Y,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,Produit visible avec backorder désactivé — à vérifier
67534984,!ID:113509428,ALFAPARF Milano,Semi di Lino Reconstruction | Shampooing Délicat Restructant,Semi di Lino | Reconstruction | Reparative Low Shampoo,,Y,Y,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,Produit visible avec backorder désactivé — à vérifier
67535024,!ID:113509500,ALFAPARF Milano,Semi di Lino | Reconstruction | Masque Restructurant,Semi di Lino | Reconstruction | Reparative Mask,,Y,Y,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,Produit visible avec backorder désactivé — à vérifier
67535024,!ID:113509522,ALFAPARF Milano,Semi di Lino | Reconstruction | Masque Restructurant,Semi di Lino | Reconstruction | Reparative Mask,,Y,Y,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,Produit visible avec backorder désactivé — à vérifier
67535024,!ID:113509548,ALFAPARF Milano,Semi di Lino | Reconstruction | Masque Restructurant,Semi di Lino | Reconstruction | Reparative Mask,,Y,Y,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,Produit visible avec backorder désactivé — à vérifier
67535072,!ID:113509608,ALFAPARF Milano,Semi di Lino | Reconstruction | Masque Restructurant Léger,Semi di Lino | Reconstruction | Reparative Light Mask,,Y,Y,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,Produit visible avec backorder désactivé — à vérifier
67535108,!ID:113509679,ALFAPARF Milano,Semi di Lino | Reconstruction | Crème Bouclier Anti-Dommages (125ml/4.23oz),Semi di Lino | Reconstruction | Anti-Damage Shield Cream (125ml/4.23oz),,Y,Y,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,Produit visible avec backorder désactivé — à vérifier
67535145,!ID:113509746,ALFAPARF Milano,Semi di Lino | Reconstruction | Fluide Quotidien Anti-Cassure (125 ml / 4.23 oz),Semi di Lino | Reconstruction | Anti-Breakage Daily Fluid (125 ml / 4.23 oz),,Y,Y,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,Produit visible avec backorder désactivé — à vérifier
67535173,!ID:113509792,JOICO,Scalp Vitality | Shampooing Rafraîchissant,Scalp Vitality | Refreshing Shampoo,,Y,N,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,
67535218,!ID:113509932,JOICO,Scalp Vitality | Gommage Moussant Exfoliant,Scalp Vitality | Foaming Exfoliating Scrub,,Y,N,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,
67535239,!ID:113509969,ALFAPARF Milano,Semi di Lino | Reconstruction | SOS Emergency Oil (6×13ml / 0.44oz),Semi di Lino | Reconstruction | SOS Emergency Oil (6×13ml / 0.44oz),,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
67535268,!ID:113510019,ALFAPARF Milano,Semi di Lino | Reconstruction | Lotion Réparatrice (6×13ml / 0.44oz),Semi di Lino | Reconstruction | Reparative Lotion (6×13ml / 0.44oz),,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
67535363,!ID:113510245,ALFAPARF Milano,Semi di Lino | Nutritive Moisture | Shampooing Délicat Nourrissant,Semi di Lino | Nutritive Moisture | Nutritive Low Shampoo,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
67535363,!ID:113510250,ALFAPARF Milano,Semi di Lino | Nutritive Moisture | Shampooing Délicat Nourrissant,Semi di Lino | Nutritive Moisture | Nutritive Low Shampoo,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
67535363,!ID:113510258,ALFAPARF Milano,Semi di Lino | Nutritive Moisture | Shampooing Délicat Nourrissant,Semi di Lino | Nutritive Moisture | Nutritive Low Shampoo,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
67535401,!ID:113510315,JOICO,Scalp Vitality | Essence Nourrissante,Scalp Vitality | Replenishing Essence,,Y,N,95,Action requise,HTML à corriger,,US H2 HOW TO USE / USE manquant,,
67535414,!ID:113510338,ALFAPARF Milano,Semi di Lino | Nutritive Moisture | Masque Nourrissant,Semi di Lino | Nutritive Moisture | Nutritive Mask,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
67535414,!ID:113510345,ALFAPARF Milano,Semi di Lino | Nutritive Moisture | Masque Nourrissant,Semi di Lino | Nutritive Moisture | Nutritive Mask,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
67535414,!ID:113510363,ALFAPARF Milano,Semi di Lino | Nutritive Moisture | Masque Nourrissant,Semi di Lino | Nutritive Moisture | Nutritive Mask,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
67535433,!ID:113510374,JOICO,JOICO - *Coffret 2025 . SCALP VITALITY | Système Complet,JOICO - *Coffret 2025 . SCALP VITALITY | Système Complet,,N,Y,21,Critique,Contenu à créer | SEO à corriger | Titre à corriger,FC description courte manquante | US description courte manquante | FC description longue manquante | US description longue manquante,FC meta title manquant | FC meta description manquante | US meta title manquant | US meta description manquante | Marque présente dans un titre,FR meta title manquant | FR meta description manquante,Produit invisible — vérifier si volontaire
67535466,!ID:113510430,ALFAPARF Milano,Semi di Lino | Nutritive Moisture | Après-Shampooing Leave-In Nourrissant,Semi di Lino | Nutritive Moisture | Nutritive Leave-In Conditioner,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
67535466,!ID:113510435,ALFAPARF Milano,Semi di Lino | Nutritive Moisture | Après-Shampooing Leave-In Nourrissant,Semi di Lino | Nutritive Moisture | Nutritive Leave-In Conditioner,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
67535487,!ID:113510469,ALFAPARF Milano,Semi di Lino | Nutritive Moisture | Huile Nutritive Essentielle (6×13ml / 0.44oz),Semi di Lino | Nutritive Moisture | Nutritive Essential Oil (6×13ml / 0.44oz),,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
67535522,!ID:113510512,ALFAPARF Milano,Semi di Lino | Nutritive Moisture | Fluide Démêlant Nutritif (125ml / 4.23oz),Semi di Lino | Nutritive Moisture | Nutritive Detangling Fluid (125ml / 4.23oz),,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
67535596,!ID:113510631,ALFAPARF Milano,Semi di Lino | Diamond | Shampooing Délicat Éclat,Semi di Lino | Diamond | Illuminating Low Shampoo,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
67535596,!ID:113510658,ALFAPARF Milano,Semi di Lino | Diamond | Shampooing Délicat Éclat,Semi di Lino | Diamond | Illuminating Low Shampoo,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
67535596,!ID:113510678,ALFAPARF Milano,Semi di Lino | Diamond | Shampooing Délicat Éclat,Semi di Lino | Diamond | Illuminating Low Shampoo,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
67535804,!ID:113511051,ALFAPARF Milano,Semi di Lino | Diamond | Après-Shampooing Éclat,Semi di Lino | Diamond | Illuminating Conditioner,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
67535804,!ID:113511069,ALFAPARF Milano,Semi di Lino | Diamond | Après-Shampooing Éclat,Semi di Lino | Diamond | Illuminating Conditioner,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
67535804,!ID:113511083,ALFAPARF Milano,Semi di Lino | Diamond | Après-Shampooing Éclat,Semi di Lino | Diamond | Illuminating Conditioner,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
67535826,!ID:113511105,TÉRAPO Junior,Junior | Conditionneur Diego le Singe  ,Junior | Conditioner Diego le Singe,,Y,N,100,Conforme,,,,,
67535881,!ID:113511223,ALFAPARF Milano,Semi di Lino | Diamond | Masque Éclat,Semi di Lino | Diamond | Illuminating Mask,,Y,N,100,Conforme,,,,,
67535881,!ID:113511231,ALFAPARF Milano,Semi di Lino | Diamond | Masque Éclat,Semi di Lino | Diamond | Illuminating Mask,,Y,N,100,Conforme,,,,,
67535923,!ID:113511317,ALFAPARF Milano,Semi di Lino | Diamond | Fluide Multifonctionnel Extraordinaire (125 ml / 4.23 oz),Semi di Lino | Diamond | Extraordinary All‑in‑1 Fluid (125 ml / 4.23 oz),,Y,N,100,Conforme,,,,,
67536009,!ID:113511475,ALFAPARF Milano,Semi di Lino | Volume | Shampooing Délicat Volumateur,Semi di Lino | Volume | Volumizing Low Shampoo,,Y,N,100,Conforme,,,,,
67536009,!ID:113511503,ALFAPARF Milano,Semi di Lino | Volume | Shampooing Délicat Volumateur,Semi di Lino | Volume | Volumizing Low Shampoo,,Y,N,100,Conforme,,,,,
67536091,!ID:113511625,ALFAPARF Milano,Semi di Lino | Volume | Après‑Shampooing Mousse Volumisant (200 ml / 6.76 oz),Semi di Lino | Volume | Volumizing Mousse Conditioner (200 ml / 6.76 oz),,Y,N,100,Conforme,,,,,
67536142,!ID:113511696,ALFAPARF Milano,Semi di Lino | Volume | Spray Volumateur (125 ml / 4.23 oz),Semi di Lino | Volume | Volumizing Spray (125 ml / 4.23 oz),,Y,N,100,Conforme,,,,,
67536212,!ID:113511834,ALFAPARF Milano,Semi di Lino | Sublime | Cristalli Liquidi,Semi di Lino | Sublime | Cristalli Liquidi,,Y,N,100,Conforme,,,,,
67536212,!ID:113511851,ALFAPARF Milano,Semi di Lino | Sublime | Cristalli Liquidi,Semi di Lino | Sublime | Cristalli Liquidi,,Y,N,100,Conforme,,,,,
67536212,!ID:113511887,ALFAPARF Milano,Semi di Lino | Sublime | Cristalli Liquidi,Semi di Lino | Sublime | Cristalli Liquidi,,Y,N,100,Conforme,,,,,
67536300,!ID:113512054,ALFAPARF Milano,Semi di Lino | Sublime | Cristalli Spray (125 ml / 4.23 oz),Semi di Lino | Sublime | Cristalli Spray (125 ml / 4.23 oz),,Y,N,100,Conforme,,,,,
67536341,!ID:113512141,ALFAPARF Milano,Semi di Lino | Sublime | Cristalli Di Seta (45 ml / 1.52 oz),Semi di Lino | Sublime | Cristalli Di Seta (45 ml / 1.52 oz),,Y,N,100,Conforme,,,,,
67536436,!ID:113512290,ALFAPARF Milano,Semi di Lino | Sublime | Shampooing Délicat Détoxifiant,Semi di Lino | Sublime | Detoxifying Low Shampoo,,Y,N,100,Conforme,,,,,
67536436,!ID:113512323,ALFAPARF Milano,Semi di Lino | Sublime | Shampooing Délicat Détoxifiant,Semi di Lino | Sublime | Detoxifying Low Shampoo,,Y,N,100,Conforme,,,,,
67536560,!ID:113512494,ALFAPARF Milano,Semi di Lino | Sublime | Boue Détoxifiante,Semi di Lino | Sublime | Detoxifying Mud,,Y,N,100,Conforme,,,,,
67536601,!ID:113512555,ALFAPARF Milano,Semi di Lino | Sublime | Shine Lotion 12×(13 ml / 0.44 oz),Semi di Lino | Sublime | Shine Lotion 12×(13 ml / 0.44 oz),,Y,N,100,Conforme,,,,,
67536680,!ID:113512677,ALFAPARF Milano,Semi di Lino | Sublime | Cellula Madre Beauty Genesis (12×13 ml / 0.44 oz),Semi di Lino | Sublime | Cellula Madre Beauty Genesis (12×13 ml / 0.44 oz),,Y,N,100,Conforme,,,,,
67536813,!ID:113512917,ALFAPARF Milano,Semi di Lino | Sublime | Amplificateur de Définition (150 ml / 5.07 oz),Semi di Lino | Sublime | Define Multiplier (150 ml / 5.07 oz),,Y,N,100,Conforme,,,,,
67536843,!ID:113512974,ALFAPARF Milano,Semi di Lino | Sublime | Amplificateur de Lisse (150 ml / 5.07 oz),Semi di Lino | Sublime | Smooth Multiplier (150 ml / 5.07 oz),,Y,N,100,Conforme,,,,,
67536959,!ID:113513260,ALFAPARF Milano,Semi di Lino | Sublime | Amplificateur d’Épaisseur (150 ml / 5.07 oz),Semi di Lino | Sublime | Thickening Multiplier (150 ml / 5.07 oz),,Y,N,100,Conforme,,,,,
67537044,!ID:113513419,ALFAPARF Milano,Semi di Lino | Sublime | Amplificateur de Nutrition (150 ml / 5.07 oz),Semi di Lino | Sublime | Nourishment Multiplier (150 ml / 5.07 oz),,Y,N,100,Conforme,,,,,
